car_id,model,version_extracted,year,price_million,odo,gearbox,fuel,body_type_clean,origin_clean,exterior_color,is_single_owner,seats_clean,image_folder,description
p15_s10_1774759319,Mazda 3,1.5L Luxury,2020.0,496.0,90000.0,Tự động,Xăng,Sedan,Việt Nam,Trắng,False,5,car_p15_s10_1774759319,"Chiếc Mazda 3 màu trắng, sản xuất năm 2020, là một lựa chọn tuyệt vời cho những ai đang tìm kiếm một chiếc Sedan phong cách và tiết kiệm nhiên liệu. Xe được sản xuất tại Việt Nam, đảm bảo chất lượng và phù hợp với điều kiện đường xá trong nước.  ✨Thông tin chi tiết:  * 🚗 Thương hiệu: Mazda, một thương hiệu xe hơi nổi tiếng với thiết kế KODO và công nghệ SkyActiv. * ⚪ Màu sắc: Trắng, mang đến vẻ ngoài thanh lịch, hiện đại và dễ dàng bảo quản. * 🚘 Dòng xe: 3, mẫu Sedan được ưa chuộng nhờ thiết kế thể thao và khả năng vận hành linh hoạt. * 🌍 Xuất xứ: Việt Nam, đảm bảo phụ tùng dễ dàng thay thế và bảo dưỡng. * 💺 Số chỗ ngồi: 2 chỗ, phù hợp cho những người độc thân hoặc cặp đôi. * 🚗 Loại xe: Sedan, mang lại sự thoải mái và trải nghiệm lái xe êm ái. * ⛽ Nhiên liệu: Xăng, dễ dàng tìm kiếm và sử dụng ở khắp mọi nơi. * ⚙️ Hộp số: Tự động, giúp việc lái xe trở nên dễ dàng và thoải mái hơn, đặc biệt trong điều kiện giao thông đô thị. * 📅 Năm sản xuất: 2020, xe còn khá mới và được trang bị nhiều công nghệ hiện đại. * 🛣️ Số Odo: 90000 km, cho thấy xe đã được sử dụng nhưng vẫn còn trong tình trạng hoạt động tốt. * 🔢 Phiên bản: 646673.  Chiếc Mazda 3 này hứa hẹn mang đến trải nghiệm lái xe thú vị và đáng tin cậy. Xe được thiết kế với nhiều tính năng an toàn và tiện nghi, đảm bảo sự thoải mái và an toàn cho mọi hành trình. Đây là cơ hội tuyệt vời để sở hữu một chiếc Sedan chất lượng. Xe phù hợp cho cả việc di chuyển hàng ngày trong thành phố lẫn những chuyến đi xa. Mazda 3 là một trong những dòng xe sedan hạng C được yêu thích tại thị trường Việt Nam nhờ thiết kế đẹp mắt"
p16_s10_1774759572,Mazda 3,Sedan 1.5L Luxury,2020.0,485.0,82000.0,Tự động,Xăng,Sedan,Khác,Trắng,False,5,car_p16_s10_1774759572,"Cần bán matdaz 3 bản 1.5L sx 2020 Lucxyry tư nhán sd xe đẹp ,ful đồ cam kết máy móc nguyên bản ,ko đâm dfungj ko thuỷ kích ko ngập nươc ,có hỗ trợ vay banks lên tới 70% giá trị của xe. Khung gầm đi đầm chắc lịch"
p17_s13_1774759865,Mazda 3,1.5L Deluxe,2020.0,475.0,63000.0,Tự động,Xăng,Sedan,Việt Nam,Cam,False,5,car_p17_s13_1774759865,"_ Ông Hoàng phân khúc C 𝐌𝐚𝐳𝐝𝐚 𝟑 𝟐𝟎𝟐𝟎 𝐃𝐞𝐥𝐮𝐱𝐞 . Xe lăn bánh chuẩn 6,3 vạn . Nội - ngoại thất còn nguyên rin nguyên bản 100% theo xe . Thanh toán 170 triệu nhận xe . Thời hạn vay 5 năm . Lãi suất 9,5%|năm . Gốc 5 triệu . Lãi 2tr375k . Tháng góp 7tr375k . 🍀 Option : Thiết kế theo ngôn ngữ Kodo bền đẹp theo thời gian . Động cơ Skyactive thế hệ mới bền bỉ - tiết kiệm nhiên liệu *** phân khúc , hệ thống chiếu sáng full led tự động bật tắt , chìa khoá thông minh , khởi động xe banhwf nút bấm Start Stop , phanh tay điện tử , dừng xe tự động Auto Hold , màn hình trung tâm 10 inch có kết nối Apple Carplay - Androi Auto - Bluetooth , hệ thống an toàn 6 túi khí , camera lùi , phanh điện tử ABS , hổ trợ lực phanh khẩn cấp BA và còn nhiều tính năng an toàn khác . 💥 𝐊𝐡𝐨𝐚 𝐂𝐡𝐮̛𝐨̛𝐧𝐠 𝐀𝐮𝐭𝐨 "" Đẳng cấp xe lướt"" 🔹 Bên em chuyên trao đổi ô tô đã qua sử dụng , xe ô tô đời mới (lướt) 🔹 Bảo hành khi mua xe tại showroom lên đến 2 năm  🔹 Hổ trợ vay ngân hàng lãi suất thấp - thủ tục nhanh gọn .𝐃𝐮𝐲𝐞̣̂𝐭 𝐡𝐨̂̀ 𝐬𝐨̛ 𝐯𝐚𝐲 𝐭𝐫𝐨𝐧𝐠 𝐯𝐨̀𝐧𝐠 𝟓 𝐏𝐡𝐮́𝐭 . Không cần chứng minh thu nhập. 🔹 Nói không với xe đâm đụng - ngập nước tại showroom KC Auto. 🔹 Hoàn trả 100% tiền nếu phát hiện lỗi ở toàn quốc .  🔸 Hổ trợ vay ngân hàng đối với khách hàng bị nợ xấu lãi suất tốt . --- Theo dõi Showroom để luôn cập nhật những dòng xe siêu lướt tại KC mọi người nhé .  🌎 Địa chỉ : 38-40 Nguyễn Phước Lan - TP Đà Nẵng"
p17_s15_1774759888,CX-8,Deluxe,2020.0,699.0,60000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Đen,False,7,car_p17_s15_1774759888,"Xe Đang Về !!! 🌸 𝐌𝐚𝐳𝐝𝐚 𝐂𝐗-𝟖 𝟐.𝟓𝐀𝐓 𝐌𝐨𝐝𝐞𝐥 𝟐𝟎𝟐𝟏 𝐒𝐢𝐞̂𝐮 Đ𝐞̣𝐩 🌸  🫐 Xe màu Đen / Nội thất Đen 🗓️ Sản xuất :2020 ⏱️ ODO: 6v km Full Ls Hãng  ⚙️ Xe trang bị: Động cơ Skyactiv-G 2.5L, Hộp số tự động 6 cấp, Hệ thống đèn full LED, Mâm hợp kim 19 inch, Ghế chỉnh điện bọc da cao cấp, Điều hoà 3 vùng độc lập, Màn hình 7 inch kết nối Apple Carplay và Android Auto, 6 Loa, Cốp điện, 6 túi khí, Camera sau,….  ⚙️ Trang bị thêm: Film cách nhiệt, thảm lót sàn,…  🌸 Giá chào: 719 Triệu  ✨ 𝐂𝐚𝐦 𝐤𝐞̂́𝐭 bằng văn bản 📝  ⚠️Không đâm đụng  🌊Không ngập nước  ⏱️Không tua km   ✅ Động Cơ, Hộp Số nguyên bản  ✅ Bảo hành 3 tháng hoặc 5.000km  ✅ Test hãng toàn quốc, Giao xe tận nơi.  🏦 𝐇𝐨̂̃ 𝐭𝐫𝐨̛̣ 𝐯𝐚𝐲 𝐧𝐠𝐚̂𝐧 𝐡𝐚̀𝐧𝐠 𝐭𝐨̂́𝐢 đ𝐚 𝟔𝟎-𝟕𝟎% 𝐯𝐨̛́𝐢 𝐥𝐚̃𝐢 𝐬𝐮𝐚̂́𝐭 𝐭𝐨̂́𝐭 𝐧𝐡𝐚̂́𝐭  📲Liên hệ ngay để nhận thêm thông tin và thật nhiều ưu đãi nhé!"
p18_s17_1774760123,CX-8,Premium,2020.0,669.0,113000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Xanh,False,7,car_p18_s17_1774760123,"Bán gấp Mazda CX8 Premium cao cấp đời 2020, màu xanh Cavansite. Xe ODO 113.000 km, bảo dưỡng định kỳ tại hãng, máy móc zin xe đẹp keng. Full options cao cấp : nội thất da nappa, nhớ ghế, sây sưởi làm mát, đèn pha auto, cruiser control, điều hòa 3 vùng độc lập, cửa sổ trời, 7 chỗ rộng rãi , rèm che nắng phía sau.... - Giá bán : 669 triệu"
p19_s6_1774760241,Mazda 3,Sport 1.5L Premium,2020.0,539.0,60000.0,Tự động,Xăng,Hatchback,Việt Nam,Trắng,False,5,car_p19_s6_1774760241,"Em Cần Bán Mazda 3 2020 1.5Sport Premium Trắng biển hà nội , xe đẹp không lỗi nhỏ , odo 6 vạn km zin , bảo dưỡng full hãng , nội thất mới tinh , gầm bệ nguyên bản , lốp zin cả dàn , sơn zin 99% , xe không có con thứ 2 mới hơm Bản full kịch option - Xe bán cam kết bằng văn bản - máy móc zin - xe không tai nạn - xe không ngập nước - cột kèo keo chỉ nguyên bản - kilomet zin không tua - Bao check test hãng hoặc gara toàn quốc - Xe bán có hỗ trợ trả góp tối đa - Xe bán có hỗ trợ rút hồ sơ gốc - Xe bán có nhận đổi các xe cũ giá cao Anh em quan tâm liên hệ Hotline - Kiên Xe Tốt  Đc : 88 Vũ Đức Thận - Long Biên - Hà Nội"
p20_s1_1774760430,Mazda Other,Unknown,2020.0,408.0,140000.0,Tự động,Dầu,Unknown,Thái Lan,Khác,False,5,car_p20_s1_1774760430,"Xe chở sếp đi công tác. Bt50 2020 std 1 cầu, nắp thùng cao, cty xuất hoá đơn 200tr, xe nguyên zin bảo dưỡng hãng đầy đủ, ai cần mua liên hệ cty xin cảm ơn"
p20_s8_1774760501,Mazda 3,1.5L Deluxe,2020.0,445.0,70000.0,Tự động,Xăng,Sedan,Khác,Trắng,False,5,car_p20_s8_1774760501,"✅#Mazda3_2020 máy số keo chỉ zin nguyên bản, không cấn đụng ngập nước ✅Giá: loanh quanh 4đ ☎️Lh: *** 🏘️Đc: ql25 Tuy Hoà Phú Yên ( Đắk Lắk mới)"
p20_s13_1774760553,Mazda Other,Luxury,2020.0,690.0,100000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Xám,False,7,car_p20_s13_1774760553,"Hi các b m có cx8 và vf3 muốn đổi ngang sorento  Cx8 ngon chạy 11v zin danh sách đồ đã lên dài như sớ: cam 360 màn android, bọc sàn da, lên xuống kính gập gương tự động, sấy gương, loa sub, 4 loa trên, lắp thêm loa center, ốp full nội thất. Xe chạy ngon lành như cục đất Vf3 thuê pin hơn 3v màu xám tiên phong đã độ 2 loa và lắp thêm sub, dán kính, bọc da nappa nội thất, cam lùi"
p23_s6_1774761134,Mazda 6,2.0 Premium,2020.0,565.0,40000.0,Tự động,Xăng,Sedan,Khác,Trắng,False,5,car_p23_s6_1774761134,"CHẠY ÍT ĐẸP KHÉT PHÂN KHÚC D: Mazda 6 2.0 2020 premium màu trắng chạy 4 vạn km, xe đẹp xuất sắc nguyên bản, bản Pre la răng R19inch, hub kính, phân khúc D cực kỳ đẹp, xe đẹp xuất sắc!!"
p25_s17_1774763667,CX-5,2.5,2020.0,699.0,70000.0,Tự động,Xăng,SUV,Khác,Đen,False,5,car_p25_s17_1774763667,"Mazda Cx-5 2.5 AWD sản xuất 2020 , màu xanh cavansite / đen , lăn bánh 7v km zin."
p26_s10_1774763800,Mazda 6,2.5L Signature Premium,2020.0,580.0,60000.0,Tự động,Xăng,Sedan,Việt Nam,Khác,False,5,car_p26_s10_1774763800,Xe gđ rất mới muốn đổi 7 chổ  Nay cần bán cho ng thiện chí sử dụng
p26_s14_1774763838,Mazda 3,Unknown,2020.0,520.0,1000.0,Tự động,Xăng,Sedan,Khác,Đỏ,False,5,car_p26_s14_1774763838,"Bán xe Mazda 3, xe đi gia đình chủ yếu đi làm quanh phố, bao đẹp, tiếp người có thiện chí. Liên hệ ***"
p27_s15_1774764036,Mazda Other,Deluxe,2020.0,719.0,62000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Đen,False,7,car_p27_s15_1774764036,"🌸 𝐌𝐚𝐳𝐝𝐚 𝐂𝐗-𝟖 𝟐.𝟓𝐀𝐓 𝐌𝐨𝐝𝐞𝐥 𝟐𝟎𝟐𝟏 𝐒𝐢𝐞̂𝐮 Đ𝐞̣𝐩 🌸  🫐 Xe màu Đen / Nội thất Đen 🗓️ Sản xuất :2020 ⏱️ ODO: 6v km Full Ls Hãng  ⚙️ Xe trang bị: Động cơ Skyactiv-G 2.5L, Hộp số tự động 6 cấp, Hệ thống đèn full LED, Mâm hợp kim 19 inch, Ghế chỉnh điện bọc da cao cấp, Điều hoà 3 vùng độc lập, Màn hình 7 inch kết nối Apple Carplay và Android Auto, 6 Loa, Cốp điện, 6 túi khí, Camera sau,….  ⚙️ Trang bị thêm: Film cách nhiệt, thảm lót sàn,…   𝐂𝐀𝐌 𝐊𝐄̂́𝐓:  🧑‍🔧 Không đâm đụng 💧 Không ngập nước  ⏱️ Không tua Km"
p30_s6_1774764686,Mazda 3,1.5L Luxury,2020.0,485.0,99999.0,Tự động,Xăng,Sedan,Việt Nam,Trắng,False,5,car_p30_s6_1774764686,"✨Thông tin chi tiết:  * Loại xe: Sedan, phù hợp cho cả gia đình nhỏ và cá nhân. * Năm sản xuất: 2020. * Màu sắc: Trắng, sang trọng và dễ dàng bảo quản. * Số chỗ ngồi: 5 chỗ. * Nhiên liệu: Xăng, tiết kiệm nhiên liệu và dễ dàng tìm kiếm. * Hộp số: Tự động, mang lại trải nghiệm lái xe thoải mái và dễ dàng. * Số km đã đi: 99999 km."
p32_s4_1774765114,Mazda 3,Premium,2020.0,530.0,60000.0,Tự động,Xăng,Sedan,Khác,Xanh,True,5,car_p32_s4_1774765114,"Xe all new mazda 3 premium 2020 60000km Xe gia đình 1 chủ, đi kỹ Trang bị sẵn camera hành trình cảnh báo giao thông bằng giọng nói Vietmap, đèn led viền 4 cửa, cảm biến áp suất lốp, bảo dưỡng định kỳ đầy đủ. Nay kẹt vốn nên muốn sang nhượng lại giá 530tr. KHÔNG TRẢ GIÁ, MIỄN TIẾP CÒ LÁI VÀ MUA BÁN LẠI"
p32_s15_1774765240,CX-8,2.5 Premium,2020.0,695.0,82000.0,Tự động,Xăng,SUV,Khác,Đỏ,False,7,car_p32_s15_1774765240,BÁN XE MAZDA CX8 2.5L PRENIUM SX2020 xe đẹp Odo 82 ngàn km xe không cấn đụng xe không ngập nước keo chỉ số máy nguyên zin nguyên bản gầm bệ máy êm nội ngoại thất rất mới xe đã Qua kiểm tra chất lượng giá hợp ly 695tr xe đang bán tại sàn oto thiên Hải bình dương
p33_s8_1774765369,Mazda 3,Deluxe,2020.0,485.0,90000.0,Tự động,Xăng,Sedan,Việt Nam,Trắng,False,5,car_p33_s8_1774765369,madaz3 dluxe sản xuất 2020 xem xe eakenh krong păk daklak
p33_s11_1774765402,CX-5,Luxury,2020.0,639.0,69000.0,Tự động,Xăng,SUV,Khác,Đỏ,False,5,car_p33_s11_1774765402,Mada Cx5 sản xuất 2020 luxurry sơn zin 90% . Lên full cam 360 màn zentech áp xuất lốp theo màn. Lốp mới thay dàn mới . Tai chính hơp lý cam kết xe zin bản ko đâm va ngập nước . Lh
p33_s13_1774765423,Mazda 6,Premium,2020.0,650.0,42000.0,Tự động,Xăng,Sedan,Thái Lan,Trắng,True,5,car_p33_s13_1774765423,"Tôi Chính Chủ bán lại Mazda 6 màu trắng, bản cao cấp nhất xe 5 chỗ, động cơ xăng, số tự động.  Chỉ làm Hãng Mazda   - Thiết kế sang trọng, nội thất rộng rãi.   - Vận hành êm ái, tiết kiệm nhiên liệu."
p34_s3_1774765505,Mazda 6,Premium 2.0 AT,2020.0,535.0,69000.0,Tự động,Xăng,Sedan,Việt Nam,Khác,True,5,car_p34_s3_1774765505,"Gđ cần bán Madda 6 bản premium 2020 đk 2021  1 chủ từ đầu,không thuỷ kích,keo chỉ,máy móc nguyên rin xem xe ở huế"
p34_s14_1774765607,Mazda 3,1.5L Sport Premium,2020.0,543.0,60000.0,Tự động,Xăng,Hatchback,Khác,Khác,False,5,car_p34_s14_1774765607,"Mazda3 Sport 1.5 Premium – Biển Hà Nội – Zin nguyên bản – 6 vạn km  Biển Hà Nội, tiết kiệm chi phí sang tên cho khách cùng khu vực Xe zin 100%, máy móc – khung gầm – hộp số nguyên bản Odo chuẩn 6 vạn km, không tua Bản Premium nhiều option cao cấp Thiết kế Sport Hatchback trẻ trung, giữ giá tốt Bao check hãng hoặc mọi gara theo yêu cầu Không đâm đụng, không ngập nước Nội thất và ngoại thất đẹp, giữ gìn Tiết kiệm nhiên liệu, chi phí sử dụng thấp Màu sắc và form dáng thịnh hành, dễ thanh khoản  Giá bán: 545 triệu"
p35_s14_1774765817,Mazda Other,2.0L Signature Luxury,2020.0,400.0,1256.0,Tự động,Xăng,Sedan,Khác,Khác,False,5,car_p35_s14_1774765817,"ĐỨC TRƯỞNG AUTO ĐÀ NẴNG THU MUA XE - Cửa hàng: ĐỨC TRƯỞNG AUTO ĐÀ NẴNG  - Chuyên thu mua ô tô cũ với các dòng sau: VIOS, veloz, fortuner, accent, creta, tucson, santafe, mazda 2, mazda 3, mazda cx5, kia Soluto, Cerato, Attrage, Xpander, VF3 , vf5 , XL7 ... - Giá từ : 100 triệu đến 1 tỷ  - Dịch vụ đặt biệt: Thu mua xe tại nhà, thanh toán trong ngày  code: #18001942_7"
p37_s1_1774766061,CX-5,2.0 Premium,2020.0,680.0,60000.0,Tự động,Xăng,SUV,Khác,Xanh,True,5,car_p37_s1_1774766061,"Mazda CX5 2.0 Premium màu xanh Canvansite, xe chính chủ, đời 2020.  - Đã đi hơn 6 vạn, bảo dưỡng hãng đầy đủ.  - Loa Bose - cửa sổ trời, cốp điện tử, bản full !.  - Giá 680 triệu, có bớt lộc."
p37_s6_1774766107,Mazda 3,1.5 AT,2020.0,490.0,41000.0,Tự động,Xăng,Sedan,Việt Nam,Đỏ,False,5,car_p37_s6_1774766107,"Cần bán Mazda3 1.5L sản xuất 2020, biển số TP.HCM. Xe gia đình sử dụng kỹ, đi đúng ~41.000 km, cam kết km chuẩn.  🔹 Tình trạng xe:  Máy móc nguyên zin, vận hành êm ái  Không tai nạn, không ngập nước  Bảo dưỡng định kỳ đầy đủ tại hãng  Nội thất sạch đẹp, ghế da còn mới  Sơn zin theo xe (có thể kiểm tra thoải mái)  🔹 Trang bị nổi bật:  Đèn LED full  Màn hình giải trí trung tâm  Camera lùi, cảm biến  Cruise Control  Điều hòa tự động  Chìa khóa thông minh Start/Stop  🔹 Xe sử dụng kỹ, không kinh doanh dịch vụ. 🔹 Giấy tờ đầy đủ, sang tên nhanh gọn.  💰 Giá mong muốn: 490 triệu (có thương lượng nhẹ cho khách thiện chí)  📞 Liên hệ trực tiếp: [***] Xem xe tại TP.HCM."
p38_s1_1774766262,CX-8,2.5 AT,2020.0,679.0,60000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Đen,False,7,car_p38_s1_1774766262,"🌸 𝐌𝐚𝐳𝐝𝐚 𝐂𝐗-𝟖 𝟐.𝟓𝐀𝐓 𝐌𝐨𝐝𝐞𝐥 𝟐𝟎𝟐𝟏 𝐒𝐢𝐞̂𝐮 Đ𝐞̣𝐩 🌸  🫐 Xe màu Đen / Nội thất Đen 🗓️ Sản xuất :2020 ⏱️ ODO: 6v km Full Ls Hãng  ⚙️ Xe trang bị: Động cơ Skyactiv-G 2.5L, Hộp số tự động 6 cấp, Hệ thống đèn full LED, Mâm hợp kim 19 inch, Ghế chỉnh điện bọc da cao cấp, Điều hoà 3 vùng độc lập, Màn hình 7 inch kết nối Apple Carplay và Android Auto, 6 Loa, Cốp điện, 6 túi khí, Camera sau,….  ⚙️ Trang bị thêm: Film cách nhiệt, thảm lót sàn,…   𝐂𝐀𝐌 𝐊𝐄̂́𝐓:  🧑‍🔧 Không đâm đụng 💧 Không ngập nước  ⏱️ Không tua Km"
p38_s10_1774766357,CX-5,2.0L Luxury,2020.0,635.0,79000.0,Tự động,Xăng,SUV / Cross over,Khác,Khác,False,5,car_p38_s10_1774766357,Cx5 2020 2.0 luxury đẹp căng nét. odo 79 ngàn cây  Ace quan tâm thì alo cho em ạ
p39_s12_1774766622,BT-50,MT,2020.0,430.0,170000.0,Số sàn,Dầu,Pick-up (bán tải),Khác,Nâu,False,5,car_p39_s12_1774766622,"BÁN GẤP ‼️    💫 Mazda BT-50 số sàn 2 cầu màu nâu cà phê cực chất, sản xuất 2020, đã chạy 17v. Xe máy dầu bền bỉ, cài cầu điện hoạt động tốt, leo đèo – đi công trình vô tư. Trang bị điều hòa mát sâu, kính chỉnh điện, màn hình giải trí, ghế nỉ rộng rãi. Khung gầm chắc chắn, vận hành ổn định, tiết kiệm nhiên liệu. Phù hợp đi làm, chở hàng hoặc off-road cuối tuần. Giá tốt cho anh em thiện chí! XE ĐẸP CĂNG - AE TỰ TIN NHẬN CỌC"
p42_s4_1774767169,Mazda 3,Premium,2020.0,580.0,43000.0,Tự động,Xăng,Sedan,Khác,Trắng,True,5,car_p42_s4_1774767169,"Chính chủ cần bán xe Mazda 3 Sport Premium - 2020  Xe được bảo dưỡng định kì thường xuyên, có giấy tờ đăng kiểm đầy đủ, xe chỉ đi trong nội thành nên vẫn mới.  Đã đi được khoảng 43000 km  Ai có nhu cầu mua liên hệ SDT: ***"
p43_s7_1774767404,CX-5,2.0 Premium,2020.0,685.0,1000.0,Tự động,Xăng,SUV / Cross over,Khác,Cam,False,5,car_p43_s7_1774767404,"Hàng cập bến CX5 2020 bản 2.0 Premium. Xe cam kết khung gầm keo chỉ máy móc nguyên bản. Trang bị full công nghệ, ghê lái điện, cửa sổ trời, nhớ ghế, lệch làn, cốp điện, HUD , …."
p43_s12_1774767433,CX-8,Premium,2020.0,765.0,37000.0,Tự động,Xăng,SUV / Cross over,Khác,Xám,False,7,car_p43_s12_1774767433,"🚘 MAZDA CX-8 PREMIUM 2020 🔹 Màu xám nội thất nâu sang trọng 🔹 Odo: 37.000 km – Bão dưỡng full sẵn sàng giao ngay.  ✨ TRANG BỊ NỔI BẬT: ✔️ Động cơ 2.5L SkyActiv – mạnh mẽ, tiết kiệm ✔️ Hộp số tự động 6 cấp, lẫy chuyển số vô lăng ✔️ Ghế da cao cấp, ghế lái chỉnh điện nhớ ghế ✔️ Màn hình trung tâm lớn, Apple CarPlay / Android Auto ✔️ Camera 360, cảm biến trước – sau ✔️ HUD kính lái hiển thị tốc độ ✔️ Gói an toàn i-Activsense:  • Cảnh báo điểm mù  • Hỗ trợ giữ làn  • Phanh khẩn cấp ✔️ Điều hòa 3 vùng độc lập – 7 chỗ rộng rãi 🛡️ CAM KẾT: ✔️ Không đâm đụng – không ngập nước ✔️ Máy số zin, odo chuẩn ✔️ Hồ sơ pháp lý rõ ràng ✔️ Bao test hãng / gara uy tín ✔️ Sang tên nhanh gọn 💰 Giá: 7xx triệu - Xem xe có giá ***"
p43_s18_1774767495,Mazda Other,Deluxe,2020.0,699.0,62000.0,Tự động,Xăng,SUV / Cross over,Việt Nam,Đen,False,7,car_p43_s18_1774767495,"🌸 𝐌𝐚𝐳𝐝𝐚 𝐂𝐗-𝟖 𝟐.𝟓𝐀𝐓 𝐌𝐨𝐝𝐞𝐥 𝟐𝟎𝟐𝟏 𝐒𝐢𝐞̂𝐮 Đ𝐞̣𝐩 🌸  🫐 Xe màu Đen / Nội thất Đen 🗓️ Sản xuất :2020 ⏱️ ODO: 6v km Full Ls Hãng  ⚙️ Xe trang bị: Động cơ Skyactiv-G 2.5L, Hộp số tự động 6 cấp, Hệ thống đèn full LED, Mâm hợp kim 19 inch, Ghế chỉnh điện bọc da cao cấp, Điều hoà 3 vùng độc lập, Màn hình 7 inch kết nối Apple Carplay và Android Auto, 6 Loa, Cốp điện, 6 túi khí, Camera sau,….  ⚙️ Trang bị thêm: Film cách nhiệt, thảm lót sàn,…   𝐂𝐀𝐌 𝐊𝐄̂́𝐓:  🧑‍🔧 Không đâm đụng 💧 Không ngập nước  ⏱️ Không tua Km"
p44_s2_1774767538,Mazda 3,AT,2020.0,429.0,123000.0,Tự động,Xăng,Sedan,Khác,Xám,False,5,car_p44_s2_1774767538,"Bán Mazda 3 màu xám, xe 5 chỗ, động cơ xăng, hộp số tự động.   - Thiết kế hiện đại, nội thất tiện nghi.   - Vận hành êm ái, tiết kiệm nhiên liệu.   - Xe sẵn sàng lăn bánh."
p44_s11_1774767628,CX-8,Unknown,2020.0,765.0,21000.0,Tự động,Xăng,SUV / Cross over,Khác,Khác,False,8,car_p44_s11_1774767628,"xe cx8 đời 2020 còn mới cứng mới đi được 20,000km. còn giấy tờ bảo dưỡng trong hãng, gia đình ít xài vì xe này chỉ đi khi cần chở ba mẹ vì thường ngày gia đình mình đi xe nhỏ 5 chỗ của gia đình. giá chốt 765 triệu không thương lượng nhiều nữa. địa chỉ ở Thạnh lộc q12 hcm  mà ko hiểu sao bị đăng ở long khánh và ko chỉnh dc địa chỉ"
p45_s4_1774767807,Mazda 3,Sport 1.5L Premium,2020.0,480.0,88000.0,Tự động,Xăng,Hatchback,Việt Nam,Cam,False,5,car_p45_s4_1774767807,"Mazda 3 Sport 1.5L Premium 2020  trang bị cao cấp như nội thất da cao cấp (ghế có thông hơi, ghế lái chỉnh điện nhớ vị trí), màn hình 8.8 inch, kính lái HUD, âm thanh 12 loa Bose, điều hòa 2 vùng có cửa gió sau, camera 360, 7 túi khí, và gói an toàn chủ động i-Activsense với MRCC, SBS, cảnh báo điểm mù, hỗ trợ giữ làn đường. 🛡️ Cam kết: ✅ Không đâm đụng - Không ngập nước - Hồ sơ pháp lý chuẩn  Ace quan tâm liên hệ *** ( xem xe thương lượng trực tiếp )"
p45_s8_1774767848,Mazda 2,Sport Luxury,2020.0,399.0,50000.0,Tự động,Xăng,Hatchback,Việt Nam,Trắng,False,5,car_p45_s8_1774767848,"🌸 𝐌𝐚𝐳𝐝𝐚 𝟐 𝟏.𝟓𝐋 𝐇𝐚𝐭𝐜𝐡𝐛𝐚𝐜𝐤 𝐒𝐩𝐨𝐫𝐭 𝐋𝐮𝐱𝐮𝐫𝐲 𝐌𝐨𝐝𝐞𝐥 𝟐𝟎𝟐𝟏 𝐒𝐢𝐞̂𝐮 Đ𝐞̣𝐩 🌸  🫐 Xe màu Trắng / Nội thất Xám - Đen 🗓️ Sản xuất :2020 ⏱️ ODO: 5v km Full Ls Hãng  ⚙️ Xe trang bị: Động cơ Skyactiv-G 1,5L, Hộp số tự động 6 cấp, Hệ thống đèn full LED, Hệ thống âm thanh 6 loa, Màn hình cảm ứng 7inch, Camera và cảm biến lùi, Đề nổ Start/Stop,…  ⚙️ Trang bị thêm: Film cách nhiệt, thảm lót sàn, Camera hành trình,…  🌸 Giá chào: 3xxTriệu  ✨ 𝐂𝐚𝐦 𝐤𝐞̂́𝐭 bằng văn bản 📝  ⚠️Không đâm đụng  🌊Không ngập nước  ⏱️Không tua km   ✅ Động Cơ, Hộp Số nguyên bản  ✅ Bảo hành 3 tháng hoặc 5.000km  ✅ Test hãng toàn quốc, Giao xe tận nơi.  🏦 𝐇𝐨̂̃ 𝐭𝐫𝐨̛̣ 𝐯𝐚𝐲 𝐧𝐠𝐚̂𝐧 𝐡𝐚̀𝐧𝐠 𝐭𝐨̂́𝐢 đ𝐚 𝟔𝟎-𝟕𝟎% 𝐯𝐨̛́𝐢 𝐥𝐚̃𝐢 𝐬𝐮𝐚̂́𝐭 𝐭𝐨̂́𝐭 𝐧𝐡𝐚̂́𝐭  📲Liên hệ ngay để nhận thêm thông tin và thật nhiều ưu đãi nhé!"
